"","n_total","n_is","n_hf","mean_strike_is","mean_strike_hf"
"3145",482,85,397,193.991783959659,173.098086117897
"3146",500,85,415,191.222570737568,177.099159243606
"3147",480,86,394,198.275053870306,177.501079725292
"3148",485,92,393,195.718208042442,178.676954788681
"3149",483,91,392,202.113263494416,177.529661809086
"3150",490,84,406,187.726029206723,177.573355157526
"3151",475,81,394,202.272555405767,177.156049913878
"3152",505,91,414,208.851477460672,171.993610853483
"3153",473,84,389,185.526248810314,174.674899483246
"3154",502,86,416,192.316506705947,181.065659691197
"3155",496,85,411,196.221212067736,176.257244449407
"3156",491,85,406,199.566993006811,179.977122920777
"3157",483,85,398,209.981940563097,177.887948737262
"3158",481,81,400,192.899960251006,179.476780071226
"3159",482,85,397,190.578442082977,178.288282570313
"3160",485,84,401,188.36219462818,177.913351485499
"3161",501,91,410,197.911787730895,171.06561025893
"3162",476,76,400,206.445508953762,179.000091887351
"3163",498,81,417,203.10891199798,174.271102751063
"3164",484,90,394,202.577850308084,175.885049552896
"3165",487,85,402,205.343296883911,173.251446100817
"3166",480,89,391,190.211326641148,172.308610005429
"3167",475,87,388,192.809483475213,174.79571597263
"3168",481,79,402,199.150234872123,174.485579412475
"3169",474,80,394,189.546542207137,177.283457617274
"3170",492,89,403,180.748387085331,178.097457257223
"3171",497,87,410,205.152273139395,171.848087576892
"3172",481,91,390,185.296782302835,174.647281228406
"3173",494,83,411,193.212981891429,178.924750654256
"3174",489,84,405,189.218561052263,179.022095431284
"3175",485,91,394,203.73462377106,180.203682546057
"3176",473,83,390,184.638387784689,177.286450544559
"3177",465,84,381,188.678972312411,177.655045152945
"3178",467,87,380,198.045869840298,174.536106742314
"3179",498,83,415,185.74480000085,182.942191153195
"3180",468,78,390,197.534524523897,180.547389239923
"3181",477,82,395,205.917265054679,174.236282171174
"3182",479,82,397,194.817200379088,180.140120251462
"3183",489,81,408,196.099522249994,174.954132684439
"3184",485,86,399,202.538003922374,177.15524103111
"3185",481,86,395,197.590776408493,175.187255416731
"3186",476,79,397,185.383631953152,179.766019117627
"3187",485,87,398,187.880788517021,177.744223487242
"3188",467,90,377,190.47117820885,175.49999052994
"3189",489,80,409,206.557254627635,175.92392903816
"3190",476,82,394,198.641356747366,176.726483041073
"3191",478,85,393,189.511648941402,180.361263557841
"3192",491,95,396,190.865531674053,178.293915095005
"3193",505,92,413,200.774674887251,177.014899169849
"3194",482,74,408,210.84945543946,177.588511255184
"3195",486,85,401,178.349465029503,177.327879390542
"3196",495,92,403,212.334480128152,174.83329518383
"3197",487,83,404,198.595962723074,176.648948409263
"3198",491,82,409,201.048793192885,178.758156702269
"3199",514,92,422,192.224837515556,170.513681716331
"3200",486,86,400,194.965905119811,180.618557151123
"3201",472,82,390,182.986742121905,178.027567827409
"3202",489,92,397,197.653952013774,182.158508155937
"3203",487,86,401,194.813055014107,175.848004632909
"3204",480,86,394,190.213995826057,174.818573528521
"3205",493,89,404,204.263290430235,175.306521496852
"3206",473,74,399,193.234582675859,175.072669949167
"3207",489,93,396,210.527213395183,176.547263977454
"3208",478,81,397,195.122565718128,178.728548172349
"3209",510,87,423,186.903595823825,179.503707298997
"3210",473,79,394,196.904843006174,173.419908541552
"3211",488,91,397,187.762806350659,175.331566036747
"3212",470,74,396,194.663727074875,177.220172138388
"3213",484,77,407,205.574046663704,172.908138572789
"3214",482,87,395,180.557609713004,175.06272839155
"3215",491,93,398,186.23594726062,181.160653476646
"3216",470,87,383,180.517404371878,169.878608982276
"3217",488,89,399,200.105303642249,169.246419371856
"3218",483,84,399,193.106483127382,174.260145848192
"3219",481,87,394,200.730526560849,173.865758074902
"3220",475,83,392,199.509256411323,174.50911336662
"3221",479,83,396,205.125621965633,177.248011724185
"3222",487,79,408,196.222305159622,175.986516461083
"3223",489,87,402,197.641711617611,178.166806063231
"3224",476,88,388,181.121210286804,171.213894167383
"3225",479,90,389,194.070694841455,181.246562413483
"3226",501,88,413,202.276187126523,177.647808754964
"3227",483,87,396,199.683585036967,182.635079913192
"3228",482,87,395,194.736303531149,177.231260966218
"3229",481,87,394,186.420498478939,172.234001674963
"3230",489,92,397,191.861903286443,170.488688337113
"3231",499,88,411,191.019470955602,174.223326081219
"3232",475,84,391,196.201946889184,174.54185119046
"3233",507,81,426,196.699089833276,178.413187428703
"3234",478,90,388,198.397720647496,171.424730150431
"3235",484,84,400,199.441174867035,181.791880201286
"3236",488,86,402,194.224947669989,180.650555314722
"3237",475,87,388,207.494552910678,174.401953211032
"3238",481,87,394,185.369666715541,171.363906098834
"3239",486,84,402,192.484398158674,181.526443653707
"3240",478,86,392,193.729472495333,179.089219425957
"3241",488,82,406,200.739322120265,186.046255950486
"3242",469,82,387,190.511364593296,179.84399177028
"3243",478,80,398,197.809302242154,172.50478564512
"3244",477,82,395,191.503135746678,169.506152094416
"3245",483,87,396,189.038488620135,174.572709389925
"3246",497,81,416,190.467039393609,176.273635205241
"3247",485,79,406,191.488610822229,181.415218521122
"3248",484,90,394,180.193011194592,176.590822723775
"3249",489,88,401,183.670755116887,179.252880097245
"3250",488,83,405,190.935288895884,170.226340267626
"3251",476,85,391,192.513411671131,178.964896773223
"3252",477,87,390,198.720129009621,179.351399322846
"3253",485,89,396,190.22103718257,172.169313469676
"3254",487,85,402,192.27298367168,173.977669106014
"3255",478,84,394,200.122831535898,174.023153117518
"3256",475,90,385,195.633292812715,180.500557934381
"3257",475,75,400,191.704840514288,184.369507052832
"3258",492,83,409,202.77952968271,181.080796946066
"3259",494,93,401,194.682424477787,176.940619352676
"3260",484,87,397,188.116253511361,179.712446090189
"3261",478,74,404,197.287408482158,170.423075140666
"3262",488,90,398,192.227833127854,173.628517235238
"3263",477,82,395,215.976426188216,179.606648463299
"3264",467,87,380,194.560729446953,173.943332563603
"3265",482,84,398,196.338830045843,177.982933603567
"3266",476,83,393,194.021722690776,174.975324708313
"3267",474,86,388,178.899121064687,169.540805205831
"3268",495,90,405,206.223210373586,173.36834066396
"3269",483,79,404,191.399975950579,175.909648617015
"3270",482,93,389,197.976463705949,178.554188727934
"3271",488,87,401,192.514546145175,173.686537721816
"3272",476,81,395,192.094912946114,180.482945209318
"3273",467,84,383,197.105865910521,175.143715449816
"3274",482,86,396,197.622313742365,183.311187897459
"3275",492,90,402,193.529466743189,173.038625369467
"3276",475,83,392,200.180497152609,179.759694716239
"3277",483,87,396,189.252975707461,175.767137723127
"3278",498,91,407,192.60771342854,178.638744041976
"3279",464,82,382,199.20620810644,171.091353155213
"3280",481,82,399,188.268262222741,175.600119300447
"3281",475,88,387,199.885480533799,175.180146288192
"3282",486,84,402,201.631917342059,176.404724760955
"3283",480,97,383,178.829836493733,173.30720532058
"3284",481,79,402,206.029236175053,173.638294487836
"3285",470,79,391,206.356652039921,177.177621018458
"3286",485,87,398,197.147678277619,178.587573602154
"3287",475,86,389,204.776413006703,180.635011514724
"3288",500,90,410,186.901968028855,174.514182825167
"3289",479,81,398,198.968199217649,171.154139578426
"3290",483,81,402,194.40446473184,169.530697480881
"3291",471,89,382,187.164121023701,178.068644606145
"3292",465,90,375,188.788519473547,176.758623432046
"3293",488,82,406,190.022025753084,175.866314597602
"3294",484,85,399,200.154049227908,170.801806005303
"3295",495,83,412,198.75541235742,181.54664686374
"3296",479,84,395,197.626948522445,181.927572877754
"3297",489,85,404,197.150362565406,176.122872214425
"3298",508,93,415,173.490192352448,179.818552866328
"3299",475,79,396,203.873830689013,171.360842338712
"3300",478,84,394,198.353351886737,180.419407017492
"3301",485,79,406,196.598110027414,174.447021524625
"3302",489,87,402,194.287885817797,176.180675144715
"3303",485,86,399,193.454336131861,175.950914285085
"3304",499,91,408,205.488495604445,178.31133576434
"3305",466,86,380,183.001229887532,178.524633897459
"3306",502,87,415,197.930981030345,183.487370534159
"3307",487,75,412,204.427922810372,175.376416508345
"3308",488,82,406,194.691811440349,173.908107964078
"3309",477,87,390,187.345487515129,175.069645193564
"3310",477,81,396,199.990357164611,173.904540109931
"3311",485,90,395,184.936870093503,174.534233635593
"3312",483,78,405,187.25361406856,179.113558512335
"3313",489,85,404,183.757161480466,172.225774678819
"3314",494,85,409,179.689539555384,179.042396192016
"3315",483,87,396,195.690332196481,179.121683228051
"3316",479,83,396,200.999789251923,180.838009561504
"3317",480,82,398,191.309339133387,183.242775325384
"3318",478,87,391,188.937644337354,183.362320135701
"3319",485,90,395,197.411716420122,173.236808907452
"3320",492,93,399,202.919257979475,180.773919555261
"3321",484,86,398,195.138898338814,182.010777878365
"3322",476,82,394,191.508784862122,174.160351986925
"3323",479,84,395,192.105629059612,174.890271028367
"3324",492,90,402,192.831991074321,174.663968910344
"3325",464,84,380,195.171212409125,177.625974837461
"3326",496,87,409,200.775379907276,172.576390142944
"3327",493,83,410,181.535650728194,175.815904504711
"3328",497,84,413,199.316500498166,175.553874084877
"3329",481,84,397,202.57257395161,174.902977781325
"3330",496,88,408,189.607200116279,182.899196886499
"3331",473,87,386,195.606418296218,183.255084147788
"3332",476,87,389,198.386840711552,178.980697198188
"3333",497,81,416,197.841554414084,176.113482703083
"3334",481,84,397,201.295420177789,175.897492213838
"3335",480,90,390,195.668605177293,177.177179589259
"3336",499,81,418,194.785342452973,182.64203989147
"3337",478,89,389,211.139386960281,165.528185292686
"3338",488,91,397,197.877261470153,176.10448430796
"3339",494,90,404,190.100864402272,176.535243503111
"3340",491,94,397,191.853471164691,177.744158021251
"3341",474,80,394,193.430797265888,175.0067074853
"3342",485,86,399,197.346050437114,181.552723149363
"3343",482,78,404,195.309183950457,171.992815562246
"3344",469,84,385,192.026812436559,179.257622339095
"3345",476,84,392,204.121482789182,178.338356924577
"3346",481,81,400,206.4599878383,183.978102461286
"3347",492,92,400,196.029738883216,180.10252595114
"3348",487,85,402,200.676259899154,176.762570579889
"3349",483,81,402,192.271633469277,177.791418857742
"3350",498,91,407,210.343827413684,183.349747586568
"3351",490,93,397,194.281434302183,175.903721724941
"3352",497,95,402,195.065588011018,177.292816718717
"3353",494,93,401,194.156117596868,179.501875774925
"3354",490,87,403,194.027262069418,172.659514447525
"3355",506,88,418,195.189609466197,177.257077030396
"3356",478,78,400,196.208218439216,182.235721397658
"3357",482,87,395,200.346183564391,180.734148664371
"3358",480,89,391,183.561309416198,181.91008671662
"3359",476,92,384,187.006396550827,172.741598951881
"3360",488,86,402,189.350883045804,175.254474690968
"3361",479,86,393,191.763177485719,178.97401585323
"3362",483,95,388,192.428284736639,180.188985930875
"3363",495,96,399,196.199488154986,177.972967951643
"3364",481,85,396,197.025541442551,175.846511346899
"3365",470,72,398,194.321743248989,177.303283479933
"3366",479,91,388,193.874763594186,171.987452182669
"3367",494,92,402,199.045653561225,178.95436383287
"3368",488,87,401,188.989507246655,175.859383945918
"3369",481,83,398,186.159521668328,180.409361597115
"3370",486,79,407,202.429993209803,175.51588760035
"3371",468,81,387,187.076076556815,172.847163423584
"3372",483,85,398,193.902411527794,173.045140906993
"3373",483,85,398,193.121127264376,171.325888686463
"3374",480,88,392,209.134050390011,176.393264273293
"3375",480,90,390,188.591888809729,177.999055775967
"3376",483,84,399,206.138293266657,173.393561567776
"3377",484,89,395,194.999276219213,182.715170207631
"3378",486,88,398,191.644571072978,180.029279534229
"3379",487,86,401,192.348537982675,170.82441539839
"3380",478,80,398,185.407814648978,173.241539915546
"3381",480,84,396,197.518249871692,171.77467637526
"3382",475,80,395,203.51907353484,174.99617253351
"3383",495,82,413,202.953645327391,182.322843305713
"3384",487,87,400,202.201284958135,172.001680481596
"3385",479,87,392,194.572587804275,184.089652292987
"3386",487,97,390,197.391777935847,172.938710134821
"3387",476,87,389,194.47483931422,176.10907705001
"3388",482,82,400,192.240869531317,173.726535297666
"3389",485,88,397,204.542916660156,173.109325771324
"3390",486,87,399,195.477327293724,175.80475111196
"3391",460,80,380,190.231632191673,174.42882213279
"3392",483,81,402,193.920112352633,176.49658657871
"3393",485,86,399,207.123238770395,180.74253459849
"3394",487,81,406,197.549863228775,175.869507358685
"3395",474,85,389,202.280437502799,177.006719877393
"3396",487,78,409,199.372793241351,171.596174298498
"3397",497,95,402,209.707894192337,176.201878990122
"3398",493,90,403,183.686503794153,179.276749739181
"3399",493,96,397,199.638270236823,174.848107563932
"3400",493,87,406,195.155187776106,175.527528474007
"3401",474,86,388,196.959167284355,174.718686655261
"3402",493,90,403,198.580427110139,175.048486345219
"3403",476,81,395,200.022068911154,170.347973063255
"3404",501,87,414,203.721419072237,179.993505835547
"3405",495,87,408,197.811424008421,172.301467958028
"3406",506,79,427,201.499429097564,173.273727443729
"3407",488,90,398,204.840659094263,179.643352866337
"3408",492,87,405,189.886874897919,180.546885997609
"3409",486,88,398,197.592103409034,174.268741658495
"3410",481,85,396,190.840437991886,173.641762093641
"3411",485,86,399,205.012109257506,180.15830500319
"3412",475,87,388,194.114546636655,182.21380043256
"3413",465,84,381,190.008581571138,173.504551816154
"3414",471,81,390,182.256076685259,176.081077086864
"3415",487,87,400,188.540253792807,182.942671377661
"3416",485,95,390,197.794108407671,180.165352318354
"3417",486,85,401,194.065727716831,176.598968083657
"3418",482,87,395,188.565611537125,178.359394262508
"3419",487,82,405,183.804316281081,172.249186462701
"3420",491,88,403,198.087133809898,170.327122066979
"3421",492,77,415,212.209131183927,178.779937145474
"3422",482,84,398,190.636522140787,180.819843109812
"3423",490,90,400,190.308755122537,177.995295506155
"3424",463,75,388,206.720740386409,180.049365448771
"3425",491,92,399,183.566888862095,178.144334545258
"3426",489,85,404,182.361410079492,175.515981961234
"3427",491,85,406,197.946338790985,170.008057293802
"3428",473,85,388,197.264068684775,178.599035451501
"3429",487,86,401,188.272118226046,169.42463842009
"3430",476,82,394,183.911850875766,177.238755041446
"3431",476,80,396,193.678327395329,184.456676239246
